run_id	p	r	f1	err-p-left	err-r-left	err-f1-left	err-p-right	err-r-right	err-f1-right
entity:1	0.9562923674	0.123414473684	0.218426703058	0.0119197930142	0.0193026315789	0.0306649631608	0.0113661060802	0.0191293859649	0.0292841928742
entity:2	0.699427312775	0.0858289473684	0.1527095654	0.0298237885463	0.0156535087719	0.0252650479214	0.0275183553598	0.015048245614	0.0245505583764
entity:3	0.841644490644	0.163166666667	0.273124830786	0.0214781704782	0.0206228070175	0.0288070137402	0.0191143451143	0.0189057017544	0.0269361825689
relation:1	0.902112359551	0.182199561404	0.302938728647	0.0129737827715	0.0232083333333	0.0326965566431	0.0124943820225	0.0217478070175	0.0297785440602
relation:2	0.641300844704	0.118495614035	0.199793934565	0.0195009746589	0.0176184210526	0.0259700628571	0.0182183235867	0.0164276315789	0.023852436786
relation:3	0.709071668533	0.229394736842	0.34639592251	0.0170223964166	0.0232543859649	0.0270406000585	0.0171321388578	0.0217565789474	0.0259809043299
