system	micro-p	micro-r	micro-f1	macro-p	macro-r	macro-f1	micro-p-loo	micro-r-loo	micro-f1-loo	macro-p-loo	macro-r-loo	macro-f1-loo	micro-p-lto	micro-r-lto	micro-f1-lto	macro-p-lto	macro-r-lto	macro-f1-lto
SF_StaRAI20155	0.1111111111111111	0.017746913580246913	0.030605455755156354	0.021875627888286127	0.024982777921295083	0.022429996164173398	0.1111111111111111	0.017746913580246913	0.030605455755156354	0.021875627888286127	0.024982777921295083	0.022429996164173398	0.28	0.0109375	0.021052631578947368	0.019195612431444246	0.0198049969530774	0.019012797074954305
KB_ICTCAS_OKN2	1.0	0.0030864197530864196	0.006153846153846154	0.007233273056057858	0.0029708085765951984	0.003681219323172304	1.0	0.0030864197530864196	0.006153846153846154	0.007233273056057858	0.0029708085765951984	0.003681219323172304	1.0	0.0030864197530864196	0.006153846153846154	0.007233273056057858	0.0029708085765951984	0.003681219323172304
SF_StaRAI20152	0.09016393442622951	0.016975308641975308	0.02857142857142857	0.02169981916817358	0.020601911650736254	0.018177904073021608	0.22	0.016975308641975308	0.03151862464183381	0.02742616033755274	0.020601911650736254	0.020283303194695596	0.32727272727272727	0.0140625	0.026966292134831465	0.02437538086532605	0.019104204753199273	0.019317489335770873
SF_Stanford1	0.5463768115942029	0.2908950617283951	0.3796576032225579	0.2951364657580178	0.2681362701526431	0.2569193976344542	0.5463768115942029	0.2908950617283951	0.3796576032225579	0.2951364657580178	0.2681362701526431	0.2569193976344542	0.5834658187599364	0.2889763779527559	0.3865192206424434	0.30113594667622784	0.26776003995431263	0.2609287293756333
KB_UMass_IESL3	0.26297968397291194	0.17978395061728394	0.2135655362053162	0.19309615230727337	0.18520199757634598	0.1684415107125136	0.26297968397291194	0.17978395061728394	0.2135655362053162	0.19309615230727337	0.18520199757634598	0.1684415107125136	0.4813895781637717	0.15263571990558616	0.23178016726403822	0.18621138389740927	0.15238986385191142	0.15251550437733494
KB_BBN2	0.5263157894736842	0.37037037037037035	0.43478260869565216	0.34157538663867804	0.3209211122567206	0.30398701850917187	0.5263157894736842	0.37037037037037035	0.43478260869565216	0.34157538663867804	0.3209211122567206	0.30398701850917187	0.6099397590361446	0.33305921052631576	0.4308510638297873	0.3333193126240058	0.29571427538292744	0.28631867896155133
SF_Stanford3	0.40132122213047067	0.375	0.38771439968089344	0.325824494247506	0.3312219752086173	0.3059746929966197	0.4294755877034358	0.36651234567901236	0.395503746877602	0.32698097219130845	0.32837874931066313	0.30538693128293903	0.550920245398773	0.3535433070866142	0.430695443645084	0.34289046536489004	0.3238609209632816	0.31209358165407025
SF_UWashington3	0.5581395348837209	0.07407407407407407	0.1307901907356948	0.0685614867350853	0.05230948020901775	0.05640603123060827	0.5621301775147929	0.07330246913580248	0.1296928327645051	0.06765732760307802	0.05140532107701052	0.055803258475936764	0.6494845360824743	0.04918032786885246	0.0914368650217707	0.048238259630664714	0.03077959208822948	0.03555248105686499
SF_IITD_20151	0.6125	0.03780864197530864	0.07122093023255814	0.06238698010849915	0.051369350962479327	0.05172507821694087	0.6619718309859155	0.03632148377125193	0.06886446886446887	0.06404460518384575	0.051128241860610754	0.052347722600887166	0.6619718309859155	0.03632148377125193	0.06886446886446887	0.06404460518384575	0.051128241860610754	0.052347722600887166
KB_ICTCAS_OKN4	0.7142857142857143	0.0038580246913580245	0.007674597083653108	0.008137432188065112	0.0035735813312666883	0.003982605700508045	0.7142857142857143	0.0038580246913580245	0.007674597083653108	0.008137432188065112	0.0035735813312666883	0.003982605700508045	0.8333333333333334	0.0038580246913580245	0.007680491551459293	0.009041591320072342	0.0035735813312666883	0.004585378455179537
