system	micro-p	micro-r	micro-f1	macro-p	macro-r	macro-f1	micro-p-loo	micro-r-loo	micro-f1-loo	macro-p-loo	macro-r-loo	macro-f1-loo	micro-p-lto	micro-r-lto	micro-f1-lto	macro-p-lto	macro-r-lto	macro-f1-lto
KB_BBN4	0.3424170616113744	0.44598765432098764	0.3873994638069705	0.32417290602681487	0.34124481429289405	0.30768424724364535	0.2944312796208531	0.3888888888888889	0.3351314902225219	0.3012714907070252	0.31695308370254394	0.2846626661917584	0.08649289099526067	0.12006578947368421	0.10055096418732783	0.08689225506241059	0.09709961125874325	0.08521269979332942
SF_UGENT_IBCN4	0.26617745163442297	0.30787037037037035	0.2855098389982111	0.28972092920552306	0.29530156067356034	0.2655520068897514	0.24616410940627084	0.2867132867132867	0.26489590811198854	0.2869900227258433	0.2904656143511433	0.26281492727274613	0.11607738492328219	0.13690007867820614	0.1256317689530686	0.14184714106610366	0.14950598942615784	0.1303712503691634
SF_UGENT_IBCN1	0.32932469935245146	0.27469135802469136	0.29953723180479597	0.30039482951827085	0.2869839533722575	0.26965339134022875	0.32932469935245146	0.27469135802469136	0.29953723180479597	0.30039482951827085	0.2869839533722575	0.26965339134022875	0.150786308973173	0.12824547600314712	0.13860544217687076	0.1485544057900582	0.14762487602625665	0.13413603879309852
SF_BUPT_PRIS2	0.15175879396984926	0.11651234567901235	0.13182016586643386	0.11162490312580739	0.1360517849459046	0.10716971966788491	0.15175879396984926	0.11651234567901235	0.13182016586643386	0.11162490312580739	0.1360517849459046	0.10716971966788491	0.002012072434607646	0.001589825119236884	0.0017761989342806397	0.0006222452683432715	0.002117362371445855	0.000884173297966401
KB_Stanford2	0.3543307086614173	0.3472222222222222	0.35074045206547155	0.27246556414750717	0.30136390439868105	0.2625311598873378	0.2677165354330709	0.262954369682908	0.2653140850565744	0.21322160882474717	0.24170299760970396	0.2077958475217693	0.15524034672970843	0.15511811023622046	0.1551792044111855	0.12997417236547665	0.1490996157928536	0.1260085865740647
KB_ICTCAS_OKN1	0.3333333333333333	0.010802469135802469	0.02092675635276532	0.020494273658830636	0.009377421854817884	0.011888754203401583	0.30952380952380953	0.010030864197530864	0.019431988041853514	0.019590114526823396	0.009119090674244391	0.011486905700287254	0.023809523809523808	0.0007716049382716049	0.0014947683109118085	0.0018083182640144667	0.0006027727546714905	0.0009041591320072334
SF_UWashington2	0.6299212598425197	0.06172839506172839	0.11243851018973997	0.09885473176612418	0.06409748771598575	0.06784111252704522	0.6299212598425197	0.06172839506172839	0.11243851018973997	0.09885473176612418	0.06409748771598575	0.06784111252704522	0.3700787401574803	0.03669008587041374	0.06676136363636365	0.05424954792043403	0.038276852743398856	0.03838483196530211
SF_UMass_IESL5	0.2790948275862069	0.19984567901234568	0.2329136690647482	0.19718494018834412	0.19840825688418892	0.17524169503961967	0.27478448275862066	0.19675925925925927	0.22931654676258992	0.19266414452830782	0.19238052933747393	0.17031905087646926	0.03987068965517242	0.029110936270653028	0.03365165984538426	0.02468547282521873	0.031950273088914294	0.025283461002790147
KB_NYU5	0.5254582484725051	0.19907407407407407	0.2887520984890879	0.20778540415015237	0.18115555116350085	0.17652634860271518	0.5254582484725051	0.19907407407407407	0.2887520984890879	0.20778540415015237	0.18115555116350085	0.17652634860271518	0.05295315682281059	0.02029664324746292	0.029345372460496615	0.024333764959762205	0.021584352958674845	0.020819880675215206
SF_CMUML2	0.48	0.009259259259259259	0.018168054504163512	0.016877637130801686	0.00788497217068646	0.009264043170010621	0.48	0.009259259259259259	0.018168054504163512	0.016877637130801686	0.00788497217068646	0.009264043170010621	0.12	0.00231839258114374	0.004548900682335101	0.003616636528028933	0.00111943511581848	0.001707856138235885
SF_CMUML3	0.5625	0.006944444444444444	0.013719512195121951	0.014466546112115735	0.006859475665985608	0.007749935417204853	0.5	0.006172839506172839	0.012195121951219511	0.012658227848101257	0.006601144485412123	0.007297855851201242	0.0	0.0	0.0	0.0	0.0	0.0
SF_StaRAI20152	0.055248618784530384	0.015432098765432098	0.024125452352231604	0.014473243587167636	0.016985275122707297	0.011917979549082604	0.04143646408839779	0.011574074074074073	0.0180940892641737	0.010223695666733642	0.014498837509687407	0.00925451883860563	0.0	0.0	0.0	0.0	0.0	0.0
KB_hltcoe5	0.4740932642487047	0.2824074074074074	0.35396518375241776	0.24815690428788	0.24066807754706304	0.22875943259494438	0.4689119170984456	0.279320987654321	0.3500967117988395	0.2463284935987099	0.23908286348445282	0.22710180751959777	0.11398963730569948	0.06853582554517133	0.08560311284046693	0.060651489131607346	0.0622663133781891	0.05683804842504698
KB_ICTCAS_OKN2	1.0	0.0030864197530864196	0.006153846153846154	0.007233273056057866	0.0029708085765951975	0.0036812193231723057	0.75	0.0023148148148148147	0.004615384615384616	0.005424954792043403	0.0027124773960217016	0.0032291397571686904	0.0	0.0	0.0	0.0	0.0	0.0
SF_ZJU_DCD_SF2	0.13015873015873017	0.06327160493827161	0.08515057113187956	0.10741410488245949	0.07201681873658258	0.0747587493880442	0.05238095238095238	0.025522041763341066	0.0343213728549142	0.0444544906570223	0.035791785068457774	0.035681276730101304	0.017713365539452495	0.008566978193146417	0.011548556430446194	0.015471813725490204	0.011948529411764702	0.012784488795518203
KB_SAFT_ISI1	0.41743119266055045	0.07021604938271606	0.12021136063408193	0.09027217508230168	0.07990886892067624	0.07763776343705477	0.15137614678899083	0.025502318392581144	0.043650793650793655	0.035140106026181964	0.027872883754676867	0.0285818124718242	0.15137614678899083	0.025502318392581144	0.043650793650793655	0.035140106026181964	0.027872883754676867	0.0285818124718242
SF_ZJU_DCD_SF1	0.12057667103538663	0.07098765432098765	0.08936376881981543	0.0845338557363873	0.07606776242066303	0.06274355990625993	0.04325032765399738	0.02562111801242236	0.03217942467089225	0.03251959011452683	0.037660380607939394	0.028872945419057515	0.015915119363395226	0.009345794392523364	0.011776251226692836	0.00698529411764706	0.015624999999999991	0.008199112978524742
KB_BBN2	0.5119825708061002	0.3626543209876543	0.4245709123757904	0.3359272624100833	0.3183563924677692	0.3001623952132158	0.5119825708061002	0.3626543209876543	0.4245709123757904	0.3359272624100833	0.3183563924677692	0.3001623952132158	0.12418300653594772	0.09375	0.10684161199625117	0.08829886609271782	0.08610481541765448	0.08121508120074958
