run_id	p	r	f1	n_samples	delta_p	delta_r	delta_f1	p_lrange	r_lrange	f1_lrange	p_rrange	r_rrange	f1_rrange
SF_StaRAI20155	0.07473309608540954	0.016203703703703828	0.026632847178186612	5500.84814815	0.0233821009622	0.00240899240118	0.00490640288839	0.00508764992751	0.00145958349125	0.00201987151985	0.00558850665612	0.00175793863979	0.00232261961742
SF_Stanford1	0.5394736842105167	0.28472222222222193	0.37272727272727013	5410.31899642	0.042879750152	-0.0501431284556	-0.026625689275	0.0493717118363	0.0319877624924	0.0269822898115	0.0297218554151	0.040602451698	0.0308011579043
SF_Stanford2	0.6105990783410122	0.20447530864197572	0.3063583815028904	5410.31899642	0.0371388930182	-0.0409890075768	-0.0369287107349	0.0388979733413	0.0223316070721	0.0208113869087	0.0210098607601	0.0301488639645	0.0257166170228
SF_Stanford3	0.3964794635372979	0.3649691358024682	0.3800723182000784	5410.31899642	0.0553888122771	-0.03584249754	0.0121379273594	0.0289364182342	0.0321385314605	0.0191577474026	0.0235363395194	0.0403215176061	0.0179980573533
SF_Stanford4	0.6225490196078496	0.19598765432098775	0.2981220657277004	5410.31899642	0.0388555063602	-0.038878918272	-0.0363664985733	0.0420268465809	0.0213215970424	0.0206659545406	0.0216986436152	0.0287509545069	0.0263283648328
SF_UGENT_IBCN1	0.34230769230768876	0.2746913580246908	0.3047945205479435	5456.18027211	0.036427263213	-0.0351126620939	-0.0025346784767	0.0193419675563	0.0228337636146	0.00808884787406	0.0152734170591	0.0281288314322	0.00959197431714
SF_UGENT_IBCN2	0.34230769230768876	0.2746913580246908	0.3047945205479435	5456.18027211	0.036427263213	-0.0351126620939	-0.0025346784767	0.0193419675563	0.0228337636146	0.00808884787406	0.0152734170591	0.0281288314322	0.00959197431714
SF_UGENT_IBCN3	0.32610659439926815	0.27854938271604895	0.3004577611319143	5456.18027211	0.0358510161065	-0.0343415508929	-0.000202112217431	0.0183495258989	0.0225083090652	0.00735742085243	0.0144869691327	0.0272607669502	0.00896926135261
SF_UGENT_IBCN4	0.27669902912620803	0.3078703703703705	0.29145361577793705	5456.18027211	0.0381579816393	-0.0269276800099	0.0133023649286	0.0168697576118	0.0218013812288	0.0070312863403	0.0131926557031	0.0270152257876	0.00599726262978
SF_UMass_IESL1	0.32298850574712873	0.216820987654321	0.2594644506001854	5447.41444867	0.0327520650321	-0.0288630318446	-0.00616457574728	0.0189720728989	0.021484223279	0.0107732202142	0.0132118351471	0.0271543315537	0.0129491065626
